,Review,Rate,Device,Review_length
182,E mua ở fpt iphone6 màu gold bản 16g mà lâu quá bị mất hết phụ kiện. Giờ e muốn đổi iphone 7 bản 32g màu đen thì bù thêm bao nhiêu ạ,4,iPhone 7 32GB (No.00269739),100
183,Mua iphone 7 32g online có thể được giảm giá không?,0,iPhone 7 32GB (No.00269739),41
184,Add cho e hỏi cái chương trình fxu đổi quà bên fpt khi nào kết thúc vậy,4,iPhone 7 32GB (No.00269739),55
185,mười người mua ip chín người trả góp😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭,4,iPhone 7 32GB (No.00269739),49
186,Mười người mua ip chín người trả góp😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,5,iPhone 7 32GB (No.00269739),59
187,"Ko biết noi gì ngoài, Quá Tuyệt Vời",5,iPhone 6s Plus 32GB (No.00271554),28
188,Cho hỏi mua điện thoại cũ có trả góp được không ạ,4,iPhone 6s Plus 32GB (No.00271554),38
189,Cho hỏi shop là đến tận chi nhánh của fpt mua sản phẩm thì giá thế nào ạ có bằng giá bán oline ko ạ,3,iPhone 6s Plus 32GB (No.00271554),75
190,Phần cứng rất chán. Đúng made in china có khác,1,iPhone 6s Plus 32GB (No.00271554),37
191,Tôi không biết nói gì hơn quả thật là tuyệt vời đối với cái nhân tôi,4,iPhone 6s Plus 32GB (No.00271554),53
192,Mới mua được 2 ngày. Giờ trả lại bị trừ bao nhiều tiền vậy shop ?,1,iPhone 6s Plus 32GB (No.00271554),50
193,Mấy ngày mà giảm giá kinh khủng,4,iPhone 6s Plus 32GB (No.00271554),25
194,Đùa chứ! Vừa mua hôm trước hôm sau giảm 1tr :3,3,iPhone 6s Plus 32GB (No.00271554),36
195,Vân tay thay mật khẩu!hay quá,5,iPhone 6s Plus 32GB (No.00271554),24
196,May san xuat nam bao nhieu vay nhi? Ad cung cap thong tinh nhé. Thanks,5,iPhone 6s Plus 32GB (No.00271554),56
197,"Nhân viên FTP Gia Kiệm rất thân thiện, mến khách. Máy xài mượt, ổn định.",5,iPhone 6s Plus 32GB (No.00271554),58
198,"Vừa mới mua con này xong, nhân viên nhiệt tình chu đáo, đi mua mà gặp mưa !! Nhân viên cho cái áo mưa để đi về. Thanks fpt !!",5,iPhone 6s Plus 32GB (No.00271554),96
199,"Vừa mới mua con này xong, nhân viên nhiệt tình chu đáo, đi mua mà gặp mưa !! Nhân viên cho cái áo mưa để đi về. Thanks fpt !!",5,iPhone 6s Plus 32GB (No.00271554),96
200,"Thực sự tôi thấp fpt shop nên giảm giá hơn nữa, đắt hơn các shop khác bán hàng chính hãng như mediemart chẳng hạn, mặc dù chất lượng có tốt đi chăn nữa thì doanh thu sẽ giảm, tôi nghĩ fpt nẻn xem xét lại, vì kinh doanh cũng lấy doanhh thu thôi mà",3,iPhone 6s Plus 32GB (No.00271554),193
201,"Tôi khuyên người khác nên dùng , vì với giá cả hiện nay rẻ",5,iPhone 6s Plus 32GB (No.00271554),45
202,Nhân viên phục vụ ở Đồng Nai rất kém kể cả quản lý cửa hàng. Cho lên tôi chọn dienmayxanh,1,iPhone 6s Plus 32GB (No.00271554),70
203,minh muon mua dt6iphone 6s plus ta gop .0915682969,5,iPhone 6s Plus 32GB (No.00271554),42
204,Mẹ shop kia có 10tr FPT giảm giá rồi mà vẫn đắt hơn shop khác 2tr may vl giảm ở chỗ nào,1,iPhone 6s Plus 32GB (No.00271554),66
205,nhân viên phục vụ kém,2,iPhone 6s Plus 32GB (No.00271554),17
206,Trong tay cầm 4tr600k đi qua thegioididong mua trả góp đt samsung a6 thì giá 6190k. Nhưng khi làm hồ sơ trả góp lại rớt tôi thất vọng ra về. Khi ngang qua vòng xoay An Phú - Thuận An - BD tôi đánh liều vào mua cái điện thoại giá rẻ ở FPT shop. Thật bất ngờ khi được nv bán hàng tư vấn gói trả thẳng ưu đãi lên đến 1trieu900k kèm theo mua 1 cái sim mobiphone. Vậy là tôi được giảm lên đến 1tr900k. Cầm máy với giá trọn gói 4589k mà tôi nghĩ mình đang mơ. Nếu cứ trung thành với thegioididong hay vienthong a thì với giá tiền đó tôi chỉ mua được cái ss j7 prime mẫu cũ. Thật là hạnh phúc fpt ơi. Từ nay tôi sẽ chuyển qua ủng hộ fpt và kêu bạn bè cùng mua. Cảm ơn fpt nhiều nhé.,5,iPhone 6s Plus 32GB (No.00271554),525
207,Nói giảm 1.5 triệu mà giá vẫn thế.lừa đảo,1,iPhone 6s Plus 32GB (No.00271554),33
208,Bên mình có thay pin iphone lấy tiền ko ạ,5,iPhone 6s Plus 32GB (No.00271554),32
209,Quá thất vọng về cung cách phục vụ của nhân viên fpt. Thiết nghĩ các anh chị nên qua thegioididong học hỏi người ta đi và tôi cũng một đi không trở lại chỗ các anh chị nữa,1,iPhone 6s Plus 32GB (No.00271554),134
210,"Hiện tại dùng tôt Pin cũng ok dùng đc 1 ngày. Nếu hạn chế chơi game trong ngày, còn lại đều ok",5,iPhone 6s Plus 32GB (No.00271554),73
211,Đã mua hàng cùa cả fpt và thegioiđiong cách phục vụ của nhân viên fpt rất thất vọng,1,iPhone 6s Plus 32GB (No.00271554),78
212,Trang. B bán lại bnh vậy,5,iPhone 6s Plus 32GB (No.00271554),22
213,Mình mua dc 2 ngày. Giờ mình muốn bán lại. Fpt mua lại bnhiu ạ,5,iPhone 6s Plus 32GB (No.00271554),48
214,Shop thu mua lại 6s plus giá bao nhiêu ?máy k sử dụng nhiều .mua của fpt đc hơn 1 tháng thôi a,3,iPhone 6s Plus 32GB (No.00271554),72
215,"Vừa mua con 6s plus xám hơn 2 tuần dc giảm tận 1tr5 =)))) máy bao êm k hao pin k lag như các ông review, bực là lúc đi mua xám hết hàng đợi hơi lâu =)))",5,iPhone 6s Plus 32GB (No.00271554),115
216,Tại sao 6s plus 16g lại đắt hơn bản 32g ?,1,iPhone 6s Plus 32GB (No.00271554),31
217,Chương trình giảm giá có áp dụng chung với mã giảk giá không,4,iPhone 6s Plus 32GB (No.00271554),48
218,Noi chung la sai ok nhưng câp nhâp ÍOS mới nhâp sao nó ân pin qua tr ... haz,4,iPhone 6s Plus 32GB (No.00271554),58
219,Đã mua và cảm thấy ok vì mua được con máy vừa lag vừa nhanh hêt pin. Còn nữa là mới được 20 ngày đã đi cái tai nghe không thể nghe được dù đã bảo quản rất kĩ lưỡng . Loa ngoài thì rè chết mẹ nói chung sản phẩm không đúng với tầm giá,1,iPhone 6s Plus 32GB (No.00271554),177
220,Mình mua đươc 16 ngày rồi. chụp hinh rất mau nóng máy . Thậm chí nóng cả tay.,1,iPhone 6s Plus 32GB (No.00271554),60
221,"Mình mới mua iPhone 6s plus tại số 7 Yên phụ, máy dùng rất tốt, N nở. Đặc biệt rất ấn tượng với bạn Thuỷ ( thu ngân ), do lỗi mình có nhầm lẫn tiền. Khi quay lại shop, bạn ý vẫn nhiệt tình kiểm tra và trả lại. Chẳng biết nói gì, nói chung là mua hàng tại số 7 yên phụ chất lượng tốt, Nv tuyệt vời luôn, hè hề👍👍",5,iPhone 6s Plus 32GB (No.00271554),239
222,bản này có phiên bản 128gb ko vay shop,5,iPhone 6s Plus 32GB (No.00271554),30
223,Cho e hỏi giá của nó h bn ạ,4,iPhone 6s Plus 32GB (No.00271554),19
224,Cho e hỏi giá của nó h bn ạ,4,iPhone 6s Plus 32GB (No.00271554),19
225,nên mua nhưng các bạn nên tets thật kỹ kể cả máy mới nhe k dính máy bị lỗi như mình,4,iPhone 6s Plus 32GB (No.00271554),63
226,máy xài cũng ok. Dùng đc 1 tháng rồi chưa thấy lỗi gì. Pin cũng tương đối ổn.,4,iPhone 6s Plus 32GB (No.00271554),60
227,máy xài cũng ok. Dùng đc 1 tháng rồi chưa thấy lỗi gì. Pin cũng tương đối ổn.,4,iPhone 6s Plus 32GB (No.00271554),60
228,"Cho hỏi shop có bán pin 6splus ko vậy, và giá là bao nhiêu",5,iPhone 6s Plus 32GB (No.00271554),45
229,Cho minh hoi sản phẩm co mau xám bạc k shop,4,iPhone 6s Plus 32GB (No.00271554),33
230,Trả góp ko dc giảm 1 tr hả,4,iPhone 6s Plus 32GB (No.00271554),19
231,vừa chậm một sim lại vừa đắt lỗi thời,1,iPhone 6s Plus 32GB (No.00271554),29
232,CÒN MÀU HỒNG KO SHOP?,5,iPhone 6s Plus 32GB (No.00271554),17
233,Đã mua hàng và thật sự máy rất tốt...trên cả tuyệt vời...đúng là tiền nào của nấy...muốn sang...muốn máy tốt thì chịu khó bỏ tiền nhiều.....,5,iPhone 6s Plus 32GB (No.00271554),115
234,Máy khá mượt mà nhưng sạc pin hơi lâu,4,iPhone 6s Plus 32GB (No.00271554),29
235,Cho mình hỏi : tại sao xem phim lại liên tục bị đứng hình và k xem được tiếp. Phải tải lại mới xem đc cho hỏi nguyên nhân làm sao???,3,iPhone 6s Plus 32GB (No.00271554),102
236,thất vọng về cách phục vụ của nhân viên fpt... ko nhiệt tình bằng nhân viên thế giới di động ...lần đầu mua hàng tại đây mà thấy thất vọng quá,5,iPhone 6s Plus 32GB (No.00271554),134
237,Sản phẩm tuyệt vời,5,iPhone 6s Plus 32GB (No.00271554),15
238,Giảm ngay 1tr là còn bn tiền ạ,4,iPhone 6s Plus 32GB (No.00271554),23
239,Ca sĩ Ngọc Sơn đã mua và cảm thấy tuyệt vời. Máy chạy ios 11 mượt và k nóng Thiệt tình cảm ơn em nhân viên xinh đẹp đã chọn máy cho Ngọc sơn. Tấm thân nhỏ bé xin kính chào Đại Gia Đình FPT shop Ngã tư Phố Lối B 😘,5,iPhone 6s Plus 32GB (No.00271554),161
240,Mua máy 2 ngày pin trâu chơi game khỏi chê mỗi tội hơi to,5,iPhone 6s Plus 32GB (No.00271554),44
241,Bên mình con 6plus k ạ,1,iPhone 6s Plus 32GB (No.00271554),17
242,thấy sp 6s plus gia công tốt hơn dòng 7 plus,4,iPhone 6s Plus 32GB (No.00271554),34
243,thường thôi,2,iPhone 6s Plus 32GB (No.00271554),10
244,Xem thoi đg đinh mua,4,iPhone 6s 32GB (No.00271550),16
245,Máy dùng nhanh nhậy nhưng pin kém quá,3,iPhone 6s 32GB (No.00271550),30
246,Shop ở Khu CN Đồng Văn 2 Hà Nam có k ạ?,3,iPhone 6 32GB (2017) (No.00333163),28
247,giờ còn bao nhiêu tiền,5,iPhone 6 32GB (2017) (No.00333163),18
248,Máy rơi nhẹ cái đã vỡ màn hình.quá kém,3,iPhone 6 32GB (2017) (No.00333163),30
249,"Máy khá ngon mượt chơi pubg balance medium ngon ,liên quân max setting mượt mà nói chung cũng gọi là ngon hơn mấy máy các dòng khác cùng tầm giá ,thank fpt",5,iPhone 6 32GB (2017) (No.00333163),124
250,Ad ơi cho em hỏi iphone 6 thì e ms mua mà ko biết cách sạc pin thì ý em là có được sạc qua đêm ko,5,iPhone 6 32GB (2017) (No.00333163),71
251,CDàddffftfgvc,5,iPhone 6 32GB (2017) (No.00333163),13
252,Máy cài rất ok. Mềm mượt như da em bé. Mình vẫn thích xài dòng ip6 hơn vì máy nhỏ gọn. Tiện lợi và cấu hình máy chạy rất mượt mà. Mỗi tội cái bộ xạc 100% chính hãng đắt kinh điển. Nếu vô tình làm mất hay đánh rơi thì xác định 1 củ ra đi. Tóm lại là rất ok. Ủng hộ..,5,iPhone 6 32GB (2017) (No.00333163),202
253,Trả góp có được giảm 500k k shop,4,iPhone 6 32GB (2017) (No.00333163),25
254,Cho hỏi hiện tại thì iPhone 6 bảo nhiêu tiền vậy,4,iPhone 6 32GB (2017) (No.00333163),38
255,5A muốn iPhone 6s tra góp. Phai tra trước cho ben em bao nhiêu vay e,5,iPhone 6 32GB (2017) (No.00333163),53
256,Sài ngon bao mượt. Bắt sóng 3g cũng mạnh chơi liên quân ping 220 mà vẫn đánh ầm ầm. Camera sắc nét.. chỉ có mỗi cái pin hơi ít thôi nhưng cẫn sài rất là ok. Nếu sài bình thường nghe gọi nt zalo fb thì đủ cho một ngày dài làm việc.,4,iPhone 6 32GB (2017) (No.00333163),178
257,"Mình mua mới mà 1 bên cạnh màn hình không ấn thấy lỏng, nhân viên bảo máy ip6 32gb con nào cũng vậy ? Có bạn nào bị vậy o",1,iPhone 6 32GB (2017) (No.00333163),92
258,Toi muon tra bao hanh con iPhone 6 so imei 359480087487295,5,iPhone 6 32GB (2017) (No.00333163),48
259,pin gi sai chuc xiu da het pin chan vai lun ...bun khi mua iphon ngon that ma get moi pin cui mia,1,iPhone 6 32GB (2017) (No.00333163),75
260,Muốn trả góp thì phải đưa trước bao nhiêu ạ,5,iPhone 6 32GB (2017) (No.00333163),34
261,mình là học sinh không có thẻ ngân hàng v có giảm 1000k khong,3,iPhone 6 32GB (2017) (No.00333163),48
262,E làm ở cty mỹ tú 2 bình dương mua không cần trả trước đúng hông ạ,5,iPhone 6 32GB (2017) (No.00333163),50
263,Rat tuyet nhung choi khoang 30p thi bi Nong may,4,iPhone 6 32GB (2017) (No.00333163),38
264,Bao nhiêu tuổi thì mua gop duoc bn,5,iPhone 6 32GB (2017) (No.00333163),27
265,Có bớt xíu được không,2,iPhone 6 32GB (2017) (No.00333163),17
266,ip6 2017 bh còn bn ạ,5,iPhone 6 32GB (2017) (No.00333163),15
267,Mới mua được có mấy ngày 7tr999 mà bây giờ còn 6tr999 như hạch mau sục giá quá vậy,1,iPhone 6 32GB (2017) (No.00333163),64
268,mới mua 7999k nay còn 6999k chưa dc 10 ngày buồn thiệt chứ,3,iPhone 6 32GB (2017) (No.00333163),46
269,"Mơi mua con ip6 hôm qa mà xai ios k qen ,nếu trả mất phí 20% , anh em nào muốn mình nhượng lại 6t3 , sdt 01214420412",5,iPhone 6 32GB (2017) (No.00333163),89
270,mua bang cach nao ạ,4,iPhone 6 32GB (2017) (No.00333163),15
271,mua online la sao ạ,4,iPhone 6 32GB (2017) (No.00333163),15
272,Mình mới mua ip6 đx gần 1th nhưng lại muốn đổi sang 7+ màn hình lớn hơn. Ace nào có nhu cầu lhe 0969221663 mình nhượng lại gía tốt ạ,5,iPhone 6 32GB (2017) (No.00333163),103
273,"Mình mới mua sp ip6 2017 này 2 ngày trước (4/3/18), rất tốt. Nhưng xui là mình phát sinh việc cần tiền nên muốn bán lại. Ai có nhu cầu mua máy mới mà rẻ hơn nhiều thì liên hệ mình nhé. Sđt 01643939391",5,iPhone 6 32GB (2017) (No.00333163),157
274,"Mình mới mua sp ip6 2027 này 2 ngày trước (4/3/28), rất tốt. Nhưng xui là mình phát sinh việc cần tiền nên muốn bán lại. Ai có nhu cầu mua máy mới mà rẻ hơn nhiều thì liên hệ mình nhé. Sđt 01643939391",5,iPhone 6 32GB (2017) (No.00333163),157
275,"Mình không biết do máy mình lỗi k? Trong tháng đầu đi bảo hành nghĩ đc đổi máy mà k đc. Bảo hành về máy vẫn lỗi như đơ cảm ứng, cảm biến vân tay k nhạy, mất loa khi gọi đt bt ( thi thoảng mới bị )",1,iPhone 6 32GB (2017) (No.00333163),148
276,"Mình không biết do máy mình lỗi k? Trong tháng đầu đi bảo hành nghĩ đc đổi máy mà k đc. Bảo hành về máy vẫn lỗi như đơ cảm ứng, cảm biến vân tay k nhạy, mất loa khi gọi đt bt ( thi thoảng mới bị )",1,iPhone 6 32GB (2017) (No.00333163),148
277,Cho mình hỏi phần mềm ip6 là bao nhiêu vậy??? ios 10 hay 11 vậy???,3,iPhone 6 32GB (2017) (No.00333163),52
278,Con ip6 2017 loa ngoài khi nghe nhạc rất to và chắc hơn các dòng máy sản xuất trước đó,5,iPhone 6 32GB (2017) (No.00333163),67
279,Mình đang dùng cảm thất rất mượt đúng là tiền nào củ ấy,4,iPhone 6 32GB (2017) (No.00333163),43
280,Em muon mua 2cai tra gop dua truoc thap can lam sao e o phuoc dong tay ninh,5,iPhone 6 32GB (2017) (No.00333163),58
281,Máy của e nó phiên bản 11.2.5 nó bị chậm máy bây giờ e muốn về phiên bản củ đc hok ạ,5,iPhone 6 32GB (2017) (No.00333163),63
282,Sản phẩm rất đẹp,5,iPhone 6 32GB (2017) (No.00333163),17
283,Đã mua và cảm thấy đáng đồng tiền mình bỏ ra :)),4,iPhone 6 32GB (2017) (No.00333163),37
284,Cần tư vấn trả góp iPhone 6 32gb 01662658133,3,iPhone 6 32GB (2017) (No.00333163),36
285,Cần tư vấn trả góp iPhone 6 32gb 01662658133,3,iPhone 6 32GB (2017) (No.00333163),36
286,"m mới mua máy 1 tuần,chơi game nhiều khi tự thoát ra màn hình chính,còn các ứng dụng khác chạy bình thường,máy đẫ cập nhật sẵn ios 11.0,2 rồi ak",3,iPhone 6 32GB (2017) (No.00333163),115
287,Bên mình còn màu gì ad?,3,iPhone 6 32GB (2017) (No.00333163),22
288,cho e hoi iphon6 cap nhat ios 11 co sao k ạ,4,iPhone 6 32GB (2017) (No.00333163),32
289,"Ip 6 bảo có hàng,làm thủ tục xong đặt cọc xong lại bảo kh đợi máy chưa về,đợi gần một tuần vẫn ko thấy máy đâu,gọi điện tổng đài thì nv bảo đợi và đợi,làm ăn càng ngày càng mất uy tín,cứ như thế này thì người tiêu dùng sẽ tẩy chay fpt,giới trẻ sẽ tẩy chay fpt",1,iPhone 6 32GB (2017) (No.00333163),202
290,"Vừa mới mua xong được 1 ngày cục sạc đã hỏng, ra bảo hành thì mất 15 ngày, hỏi có cho mượn cục sạc khác để dùng tạm không thì nhân viên bảo về mượn người thân ở nhà, FPT làm ăn có tâm thật.",1,iPhone 6 32GB (2017) (No.00333163),145
291,"Nghỉ sao lại mua iphone mà cứ bị con nhỏ bán hàng hãng vivo chê iphone cùi ko mượt bằng máy đó , ko mua thì ý nó thì nó liếc tỏ thái độ , potay thật , shop 79 Mậu Thân trước cũng oke lắm , mình mua nhiều mà từ khi bị vậy mình qua thế giới di động đối diện mua cho lành , vừa đc tư vấn thật lòng ko bị chê bai haha",1,iPhone 6 32GB (2017) (No.00333163),236
292,Hay bị lỗi sim.,3,iPhone 6 32GB (2017) (No.00333163),12
293,Các bạn có tiền mua đi m dùng rất tuyệt vời các bạn đừng nhìn vào Thông số hãy trải nghiệm m dùng rất tốt các bạn à,5,iPhone 6 32GB (2017) (No.00333163),88
294,cho hỏi ip6 của em mấy góc màn có dấu hiệu bị hở nhấn nhẹ vào các góc nghe tiếng cạch cạch. cho e hỏi máy e bị gì v...,2,iPhone 6 32GB (2017) (No.00333163),89
295,Chính sách đổi trả của shop rất hài lòng.cảm ơn fpt shop tại phùng hưng hà đông hà nôi!,5,iPhone 6 32GB (2017) (No.00333163),82
