,Review,Rate,Device,Review_length
190,xuống 19 thì đẹp nữa,5,iPhone 7 Plus 32GB (No.00269765),20
191,Ad mình mua ip7 plus trả góp có cmnd bằng lái xe. Mình trả trước bao nhiu phần trăm,5,iPhone 7 Plus 32GB (No.00269765),65
192,Mua ip 7plus trả góp qua thẻ tín dụng FE đc ko ad. Thẻ xài hết tiền nhưng mình vẫn đóng tiền đều hàng tháng và không trễ. Mới đóng đc 2 tháng.,4,iPhone 7 Plus 32GB (No.00269765),110
193,Sơn la có hàng k shop trả góp 10% thì cần chứng minh với bằng lái xe à,5,iPhone 7 Plus 32GB (No.00269765),53
194,Mình muốn mua máy này trả góp 0% thì phải trả trước bao nhiêu và mỗi tháng trả bao nhiêu??,4,iPhone 7 Plus 32GB (No.00269765),71
195,Ad cho hỏi 7 plus bản đen nhám 32g ở tuy phong bình thuận còn hàng ko,4,iPhone 7 Plus 32GB (No.00269765),53
196,Cho mình hỏi muốn đặt trước sản phẩm thì làm thế nào? Và có khuyến mãi gì k?,4,iPhone 7 Plus 32GB (No.00269765),59
197,Mình muốn đặt cọc mua iphone 7 128gb có được ko Ad ơi???,4,iPhone 7 Plus 32GB (No.00269765),44
198,Mình muốn đặt cọc mua iphone 7 128gb có được ko Ad ơi???,4,iPhone 7 Plus 32GB (No.00269765),44
199,Tại sao mua Olnine lại rẻ hơn mua thường vậy shop?,5,iPhone 7 32GB (No.00269739),40
200,Quả là sự lựa chọn tuyệt vời. Nếu bạn đang băng khoăng hay thắt mắt nên chọn điện thoại nào để đi với mình trong thời gian tới thì mình nghĩ IP7 là lựa chọn tuyệt vời và hợp lý. Máy rất ngon mọi thứ đều ổn định nếu k muốn nói là rất ổn,5,iPhone 7 32GB (No.00269739),181
201,Có ip7 32G hàng 98.99%(hàng đổi trả) lhoong shop,5,iPhone 7 32GB (No.00269739),40
202,He dieu hanh nhin thay rat hai long. Nhin so 384 toi thay thick. Thi toi chon thoi.,5,iPhone 7 32GB (No.00269739),66
203,muôn mua makhongco tien <3,1,iPhone 7 32GB (No.00269739),22
204,muon tra gop ma khong du tuoi,1,iPhone 7 32GB (No.00269739),23
205,Fpt co ban tra gop 0% khi mua iPhone 7 32G bang the visa Citibank khong vay ban,5,iPhone 7 32GB (No.00269739),62
206,Em muốn mua Iphone 6s hoặc 6s plus tại FPT mà kiểm tra trên trang web đã hết bán. Thế cho em hỏi Shop là tại các cửa hàng còn hàng nữa k ạ. Thank shop nhiều nhiều ạ,5,iPhone 7 32GB (No.00269739),126
207,sao bên mình k có iphone 8?,4,iPhone 7 32GB (No.00269739),21
208,sao bên mình k có iphone 8?,4,iPhone 7 32GB (No.00269739),21
209,iPhone 6 plus cửa hàng mình không bán nữa à ad,3,iPhone 7 32GB (No.00269739),36
210,E mua ở fpt iphone6 màu gold bản 16g mà lâu quá bị mất hết phụ kiện. Giờ e muốn đổi iphone 7 bản 32g màu đen thì bù thêm bao nhiêu ạ,4,iPhone 7 32GB (No.00269739),100
211,Mua iphone 7 32g online có thể được giảm giá không?,0,iPhone 7 32GB (No.00269739),41
212,Add cho e hỏi cái chương trình fxu đổi quà bên fpt khi nào kết thúc vậy,4,iPhone 7 32GB (No.00269739),55
213,mười người mua ip chín người trả góp😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭,4,iPhone 7 32GB (No.00269739),49
214,Mười người mua ip chín người trả góp😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,5,iPhone 7 32GB (No.00269739),59
215,"Ko biết noi gì ngoài, Quá Tuyệt Vời",5,iPhone 6s Plus 32GB (No.00271554),28
216,Cho hỏi mua điện thoại cũ có trả góp được không ạ,4,iPhone 6s Plus 32GB (No.00271554),38
217,Cho hỏi shop là đến tận chi nhánh của fpt mua sản phẩm thì giá thế nào ạ có bằng giá bán oline ko ạ,3,iPhone 6s Plus 32GB (No.00271554),75
218,Phần cứng rất chán. Đúng made in china có khác,1,iPhone 6s Plus 32GB (No.00271554),37
219,Tôi không biết nói gì hơn quả thật là tuyệt vời đối với cái nhân tôi,4,iPhone 6s Plus 32GB (No.00271554),53
220,Mới mua được 2 ngày. Giờ trả lại bị trừ bao nhiều tiền vậy shop ?,1,iPhone 6s Plus 32GB (No.00271554),50
221,Mấy ngày mà giảm giá kinh khủng,4,iPhone 6s Plus 32GB (No.00271554),25
222,Đùa chứ! Vừa mua hôm trước hôm sau giảm 1tr :3,3,iPhone 6s Plus 32GB (No.00271554),36
223,Vân tay thay mật khẩu!hay quá,5,iPhone 6s Plus 32GB (No.00271554),24
224,May san xuat nam bao nhieu vay nhi? Ad cung cap thong tinh nhé. Thanks,5,iPhone 6s Plus 32GB (No.00271554),56
225,"Nhân viên FTP Gia Kiệm rất thân thiện, mến khách. Máy xài mượt, ổn định.",5,iPhone 6s Plus 32GB (No.00271554),58
226,"Vừa mới mua con này xong, nhân viên nhiệt tình chu đáo, đi mua mà gặp mưa !! Nhân viên cho cái áo mưa để đi về. Thanks fpt !!",5,iPhone 6s Plus 32GB (No.00271554),96
227,"Vừa mới mua con này xong, nhân viên nhiệt tình chu đáo, đi mua mà gặp mưa !! Nhân viên cho cái áo mưa để đi về. Thanks fpt !!",5,iPhone 6s Plus 32GB (No.00271554),96
228,"Thực sự tôi thấp fpt shop nên giảm giá hơn nữa, đắt hơn các shop khác bán hàng chính hãng như mediemart chẳng hạn, mặc dù chất lượng có tốt đi chăn nữa thì doanh thu sẽ giảm, tôi nghĩ fpt nẻn xem xét lại, vì kinh doanh cũng lấy doanhh thu thôi mà",3,iPhone 6s Plus 32GB (No.00271554),193
229,"Tôi khuyên người khác nên dùng , vì với giá cả hiện nay rẻ",5,iPhone 6s Plus 32GB (No.00271554),45
230,Nhân viên phục vụ ở Đồng Nai rất kém kể cả quản lý cửa hàng. Cho lên tôi chọn dienmayxanh,1,iPhone 6s Plus 32GB (No.00271554),70
231,minh muon mua dt6iphone 6s plus ta gop .0915682969,5,iPhone 6s Plus 32GB (No.00271554),42
232,Mẹ shop kia có 10tr FPT giảm giá rồi mà vẫn đắt hơn shop khác 2tr may vl giảm ở chỗ nào,1,iPhone 6s Plus 32GB (No.00271554),66
233,nhân viên phục vụ kém,2,iPhone 6s Plus 32GB (No.00271554),17
234,Trong tay cầm 4tr600k đi qua thegioididong mua trả góp đt samsung a6 thì giá 6190k. Nhưng khi làm hồ sơ trả góp lại rớt tôi thất vọng ra về. Khi ngang qua vòng xoay An Phú - Thuận An - BD tôi đánh liều vào mua cái điện thoại giá rẻ ở FPT shop. Thật bất ngờ khi được nv bán hàng tư vấn gói trả thẳng ưu đãi lên đến 1trieu900k kèm theo mua 1 cái sim mobiphone. Vậy là tôi được giảm lên đến 1tr900k. Cầm máy với giá trọn gói 4589k mà tôi nghĩ mình đang mơ. Nếu cứ trung thành với thegioididong hay vienthong a thì với giá tiền đó tôi chỉ mua được cái ss j7 prime mẫu cũ. Thật là hạnh phúc fpt ơi. Từ nay tôi sẽ chuyển qua ủng hộ fpt và kêu bạn bè cùng mua. Cảm ơn fpt nhiều nhé.,5,iPhone 6s Plus 32GB (No.00271554),525
235,Nói giảm 1.5 triệu mà giá vẫn thế.lừa đảo,1,iPhone 6s Plus 32GB (No.00271554),33
236,Bên mình có thay pin iphone lấy tiền ko ạ,5,iPhone 6s Plus 32GB (No.00271554),32
237,Quá thất vọng về cung cách phục vụ của nhân viên fpt. Thiết nghĩ các anh chị nên qua thegioididong học hỏi người ta đi và tôi cũng một đi không trở lại chỗ các anh chị nữa,1,iPhone 6s Plus 32GB (No.00271554),134
238,"Hiện tại dùng tôt Pin cũng ok dùng đc 1 ngày. Nếu hạn chế chơi game trong ngày, còn lại đều ok",5,iPhone 6s Plus 32GB (No.00271554),73
239,Đã mua hàng cùa cả fpt và thegioiđiong cách phục vụ của nhân viên fpt rất thất vọng,1,iPhone 6s Plus 32GB (No.00271554),78
240,Trang. B bán lại bnh vậy,5,iPhone 6s Plus 32GB (No.00271554),22
241,Mình mua dc 2 ngày. Giờ mình muốn bán lại. Fpt mua lại bnhiu ạ,5,iPhone 6s Plus 32GB (No.00271554),48
242,Shop thu mua lại 6s plus giá bao nhiêu ?máy k sử dụng nhiều .mua của fpt đc hơn 1 tháng thôi a,3,iPhone 6s Plus 32GB (No.00271554),72
243,"Vừa mua con 6s plus xám hơn 2 tuần dc giảm tận 1tr5 =)))) máy bao êm k hao pin k lag như các ông review, bực là lúc đi mua xám hết hàng đợi hơi lâu =)))",5,iPhone 6s Plus 32GB (No.00271554),115
244,Tại sao 6s plus 16g lại đắt hơn bản 32g ?,1,iPhone 6s Plus 32GB (No.00271554),31
245,Chương trình giảm giá có áp dụng chung với mã giảk giá không,4,iPhone 6s Plus 32GB (No.00271554),48
246,Noi chung la sai ok nhưng câp nhâp ÍOS mới nhâp sao nó ân pin qua tr ... haz,4,iPhone 6s Plus 32GB (No.00271554),58
247,"Vừa mua con 6s plus xám hơn 2 tuần dc giảm tận 1tr5 =)))) máy bao êm k hao pin k lag như các ông review, bực là lúc đi mua xám hết hàng đợi hơi lâu =)))",5,iPhone 6s Plus 32GB (No.00271554),115
248,Tại sao 6s plus 16g lại đắt hơn bản 32g ?,1,iPhone 6s Plus 32GB (No.00271554),31
249,Chương trình giảm giá có áp dụng chung với mã giảk giá không,4,iPhone 6s Plus 32GB (No.00271554),48
250,Noi chung la sai ok nhưng câp nhâp ÍOS mới nhâp sao nó ân pin qua tr ... haz,4,iPhone 6s Plus 32GB (No.00271554),58
251,"Vừa mua con 6s plus xám hơn 2 tuần dc giảm tận 1tr5 =)))) máy bao êm k hao pin k lag như các ông review, bực là lúc đi mua xám hết hàng đợi hơi lâu =)))",5,iPhone 6s Plus 32GB (No.00271554),115
252,Tại sao 6s plus 16g lại đắt hơn bản 32g ?,1,iPhone 6s Plus 32GB (No.00271554),31
253,Chương trình giảm giá có áp dụng chung với mã giảk giá không,4,iPhone 6s Plus 32GB (No.00271554),48
254,Noi chung la sai ok nhưng câp nhâp ÍOS mới nhâp sao nó ân pin qua tr ... haz,4,iPhone 6s Plus 32GB (No.00271554),58
255,"Vừa mua con 6s plus xám hơn 2 tuần dc giảm tận 1tr5 =)))) máy bao êm k hao pin k lag như các ông review, bực là lúc đi mua xám hết hàng đợi hơi lâu =)))",5,iPhone 6s Plus 32GB (No.00271554),115
256,Tại sao 6s plus 16g lại đắt hơn bản 32g ?,1,iPhone 6s Plus 32GB (No.00271554),31
257,Chương trình giảm giá có áp dụng chung với mã giảk giá không,4,iPhone 6s Plus 32GB (No.00271554),48
258,Noi chung la sai ok nhưng câp nhâp ÍOS mới nhâp sao nó ân pin qua tr ... haz,4,iPhone 6s Plus 32GB (No.00271554),58
259,"Vừa mua con 6s plus xám hơn 2 tuần dc giảm tận 1tr5 =)))) máy bao êm k hao pin k lag như các ông review, bực là lúc đi mua xám hết hàng đợi hơi lâu =)))",5,iPhone 6s Plus 32GB (No.00271554),115
260,Tại sao 6s plus 16g lại đắt hơn bản 32g ?,1,iPhone 6s Plus 32GB (No.00271554),31
261,Chương trình giảm giá có áp dụng chung với mã giảk giá không,4,iPhone 6s Plus 32GB (No.00271554),48
262,Noi chung la sai ok nhưng câp nhâp ÍOS mới nhâp sao nó ân pin qua tr ... haz,4,iPhone 6s Plus 32GB (No.00271554),58
263,"Vừa mua con 6s plus xám hơn 2 tuần dc giảm tận 1tr5 =)))) máy bao êm k hao pin k lag như các ông review, bực là lúc đi mua xám hết hàng đợi hơi lâu =)))",5,iPhone 6s Plus 32GB (No.00271554),115
264,Tại sao 6s plus 16g lại đắt hơn bản 32g ?,1,iPhone 6s Plus 32GB (No.00271554),31
265,Chương trình giảm giá có áp dụng chung với mã giảk giá không,4,iPhone 6s Plus 32GB (No.00271554),48
266,Noi chung la sai ok nhưng câp nhâp ÍOS mới nhâp sao nó ân pin qua tr ... haz,4,iPhone 6s Plus 32GB (No.00271554),58
267,"Vừa mua con 6s plus xám hơn 2 tuần dc giảm tận 1tr5 =)))) máy bao êm k hao pin k lag như các ông review, bực là lúc đi mua xám hết hàng đợi hơi lâu =)))",5,iPhone 6s Plus 32GB (No.00271554),115
268,Tại sao 6s plus 16g lại đắt hơn bản 32g ?,1,iPhone 6s Plus 32GB (No.00271554),31
269,Chương trình giảm giá có áp dụng chung với mã giảk giá không,4,iPhone 6s Plus 32GB (No.00271554),48
270,Noi chung la sai ok nhưng câp nhâp ÍOS mới nhâp sao nó ân pin qua tr ... haz,4,iPhone 6s Plus 32GB (No.00271554),58
271,"Vừa mua con 6s plus xám hơn 2 tuần dc giảm tận 1tr5 =)))) máy bao êm k hao pin k lag như các ông review, bực là lúc đi mua xám hết hàng đợi hơi lâu =)))",5,iPhone 6s Plus 32GB (No.00271554),115
272,Tại sao 6s plus 16g lại đắt hơn bản 32g ?,1,iPhone 6s Plus 32GB (No.00271554),31
273,Chương trình giảm giá có áp dụng chung với mã giảk giá không,4,iPhone 6s Plus 32GB (No.00271554),48
274,Noi chung la sai ok nhưng câp nhâp ÍOS mới nhâp sao nó ân pin qua tr ... haz,4,iPhone 6s Plus 32GB (No.00271554),58
275,"Vừa mua con 6s plus xám hơn 2 tuần dc giảm tận 1tr5 =)))) máy bao êm k hao pin k lag như các ông review, bực là lúc đi mua xám hết hàng đợi hơi lâu =)))",5,iPhone 6s Plus 32GB (No.00271554),115
276,Tại sao 6s plus 16g lại đắt hơn bản 32g ?,1,iPhone 6s Plus 32GB (No.00271554),31
277,Chương trình giảm giá có áp dụng chung với mã giảk giá không,4,iPhone 6s Plus 32GB (No.00271554),48
278,Noi chung la sai ok nhưng câp nhâp ÍOS mới nhâp sao nó ân pin qua tr ... haz,4,iPhone 6s Plus 32GB (No.00271554),58
279,"Vừa mua con 6s plus xám hơn 2 tuần dc giảm tận 1tr5 =)))) máy bao êm k hao pin k lag như các ông review, bực là lúc đi mua xám hết hàng đợi hơi lâu =)))",5,iPhone 6s Plus 32GB (No.00271554),115
280,Tại sao 6s plus 16g lại đắt hơn bản 32g ?,1,iPhone 6s Plus 32GB (No.00271554),31
281,Chương trình giảm giá có áp dụng chung với mã giảk giá không,4,iPhone 6s Plus 32GB (No.00271554),48
282,Noi chung la sai ok nhưng câp nhâp ÍOS mới nhâp sao nó ân pin qua tr ... haz,4,iPhone 6s Plus 32GB (No.00271554),58
283,"Vừa mua con 6s plus xám hơn 2 tuần dc giảm tận 1tr5 =)))) máy bao êm k hao pin k lag như các ông review, bực là lúc đi mua xám hết hàng đợi hơi lâu =)))",5,iPhone 6s Plus 32GB (No.00271554),115
284,Tại sao 6s plus 16g lại đắt hơn bản 32g ?,1,iPhone 6s Plus 32GB (No.00271554),31
285,Chương trình giảm giá có áp dụng chung với mã giảk giá không,4,iPhone 6s Plus 32GB (No.00271554),48
286,Noi chung la sai ok nhưng câp nhâp ÍOS mới nhâp sao nó ân pin qua tr ... haz,4,iPhone 6s Plus 32GB (No.00271554),58
287,Đã mua và cảm thấy ok vì mua được con máy vừa lag vừa nhanh hêt pin. Còn nữa là mới được 20 ngày đã đi cái tai nghe không thể nghe được dù đã bảo quản rất kĩ lưỡng . Loa ngoài thì rè chết mẹ nói chung sản phẩm không đúng với tầm giá,1,iPhone 6s Plus 32GB (No.00271554),177
288,Mình mua đươc 16 ngày rồi. chụp hinh rất mau nóng máy . Thậm chí nóng cả tay.,1,iPhone 6s Plus 32GB (No.00271554),60
289,"Mình mới mua iPhone 6s plus tại số 7 Yên phụ, máy dùng rất tốt, N nở. Đặc biệt rất ấn tượng với bạn Thuỷ ( thu ngân ), do lỗi mình có nhầm lẫn tiền. Khi quay lại shop, bạn ý vẫn nhiệt tình kiểm tra và trả lại. Chẳng biết nói gì, nói chung là mua hàng tại số 7 yên phụ chất lượng tốt, Nv tuyệt vời luôn, hè hề👍👍",5,iPhone 6s Plus 32GB (No.00271554),239
290,bản này có phiên bản 128gb ko vay shop,5,iPhone 6s Plus 32GB (No.00271554),30
291,Cho e hỏi giá của nó h bn ạ,4,iPhone 6s Plus 32GB (No.00271554),19
292,Cho e hỏi giá của nó h bn ạ,4,iPhone 6s Plus 32GB (No.00271554),19
293,nên mua nhưng các bạn nên tets thật kỹ kể cả máy mới nhe k dính máy bị lỗi như mình,4,iPhone 6s Plus 32GB (No.00271554),63
294,máy xài cũng ok. Dùng đc 1 tháng rồi chưa thấy lỗi gì. Pin cũng tương đối ổn.,4,iPhone 6s Plus 32GB (No.00271554),60
295,máy xài cũng ok. Dùng đc 1 tháng rồi chưa thấy lỗi gì. Pin cũng tương đối ổn.,4,iPhone 6s Plus 32GB (No.00271554),60
296,"Cho hỏi shop có bán pin 6splus ko vậy, và giá là bao nhiêu",5,iPhone 6s Plus 32GB (No.00271554),45
297,Cho minh hoi sản phẩm co mau xám bạc k shop,4,iPhone 6s Plus 32GB (No.00271554),33
298,Trả góp ko dc giảm 1 tr hả,4,iPhone 6s Plus 32GB (No.00271554),19
299,vừa chậm một sim lại vừa đắt lỗi thời,1,iPhone 6s Plus 32GB (No.00271554),29
300,CÒN MÀU HỒNG KO SHOP?,5,iPhone 6s Plus 32GB (No.00271554),17
301,Đã mua hàng và thật sự máy rất tốt...trên cả tuyệt vời...đúng là tiền nào của nấy...muốn sang...muốn máy tốt thì chịu khó bỏ tiền nhiều.....,5,iPhone 6s Plus 32GB (No.00271554),115
302,Máy khá mượt mà nhưng sạc pin hơi lâu,4,iPhone 6s Plus 32GB (No.00271554),29
303,Cho mình hỏi : tại sao xem phim lại liên tục bị đứng hình và k xem được tiếp. Phải tải lại mới xem đc cho hỏi nguyên nhân làm sao???,3,iPhone 6s Plus 32GB (No.00271554),102
304,thất vọng về cách phục vụ của nhân viên fpt... ko nhiệt tình bằng nhân viên thế giới di động ...lần đầu mua hàng tại đây mà thấy thất vọng quá,5,iPhone 6s Plus 32GB (No.00271554),134
305,Sản phẩm tuyệt vời,5,iPhone 6s Plus 32GB (No.00271554),15
306,Giảm ngay 1tr là còn bn tiền ạ,4,iPhone 6s Plus 32GB (No.00271554),23
307,Ca sĩ Ngọc Sơn đã mua và cảm thấy tuyệt vời. Máy chạy ios 11 mượt và k nóng Thiệt tình cảm ơn em nhân viên xinh đẹp đã chọn máy cho Ngọc sơn. Tấm thân nhỏ bé xin kính chào Đại Gia Đình FPT shop Ngã tư Phố Lối B 😘,5,iPhone 6s Plus 32GB (No.00271554),161
